run_id,scenario_name,round_number,metric.communication_feature_presence,metric.communication_open_coding,metric.content_filter_refusal,metric.english_ngram_backoff_surprisal,metric.english_ngram_surprisal,metric.gzip_compression_ratio,metric.language_emergence,metric.language_strangeness,metric.mean_chars_per_message,metric.mean_chars_per_round,metric.mean_message_length,metric.mean_word_length,metric.message_entropy,metric.neologism,metric.perplexity,metric.postmortem_ended_timeout,metric.protocol_probe,metric.round_ended_idle,metric.round_ended_timeout,metric.round_success,metric.shorthand_codes,metric.slang_emergence
veyru/1780585532,veyru,10,,,,2.9731437175809163,2.8673919224321276,1.004323772953208,,1.0,54.333333333333336,,,,4.100519682131258,,6.876686922709147,,,,,0.0,1.0,
veyru/1780585532,veyru,11,,,,4.416911634281094,3.9112872866715906,1.0657069029162052,,1.0,23.952380952380953,,,,3.5086033209029233,,6.081702845437186,,,1.0,,0.0,1.0,
veyru/1780585532,veyru,12,,,,4.860743295097723,3.842695037260594,1.0902686049956238,,1.0,37.5,,,,3.7811227805287753,,5.78955457427285,,,,,0.0,1.0,
veyru/1780585532,veyru,13,,,,3.734825090188916,3.8442839346998547,1.0795765599687168,,1.0,22.185185185185187,,,,3.5524195759145445,,6.857403331332737,,,,1.0,0.0,1.0,
veyru/1780585532,veyru,14,,,,4.556387384688022,3.6866684214728234,1.0697675657098942,,1.0,24.214285714285715,,,,3.738205584371027,,7.12923356464931,,,1.0,,0.0,1.0,
veyru/1780585532,veyru,15,,,,4.540367802989668,3.619086492521109,1.0733522998273137,,1.0,24.041666666666668,,,,3.67590484875719,,5.537837465604146,,,,1.0,0.0,1.0,
veyru/1780591851,veyru,1,,,,2.38008899761738,2.393772921752224,0.7762961532087849,,,140.28571428571428,,,,4.129884483398557,,5.332888739449637,,,,,1.0,,1.0
veyru/1780591851,veyru,2,,,,2.3791996412263616,2.4084754783922513,0.796854203199884,,,125.4375,,,,4.1341290642922965,,6.058685809373856,,,,,0.0,1.0,
veyru/1780591851,veyru,3,,,,2.4566190760656514,2.5405162397100676,0.8014641396027512,,,130.66666666666666,,,,4.206620245915692,,5.454076184166802,,,1.0,,0.0,1.0,
veyru/1780591851,veyru,4,,,,2.46866107746696,2.5630103032990066,0.8581158143881774,,1.0,102.3,,,,4.112309841207079,,5.443965482711792,,,,,1.0,1.0,1.0
veyru/1780591851,veyru,5,,,,2.4895455506465574,2.6048134449699916,0.8499630719310354,,,113.5,,,,4.2183036011634005,,5.580846071243286,,,,,1.0,,1.0
veyru/1780591851,veyru,6,,,,2.578160506840619,2.618860525647164,0.8789585075250836,,,101.25,,,,4.149076058340382,,5.469941735267639,,,1.0,,0.0,,
veyru/1780591851,veyru,7,,,,2.4021226482925755,2.4537094866855838,0.850996042263364,,1.0,113.44444444444444,,,,4.120214658743707,,5.309669786029392,,,1.0,,0.0,,
veyru/1780591851,veyru,8,,,,2.5266462448383518,2.6341313367338177,0.8018843819865857,,,128.0,,,,4.297947731125605,,5.473110914230347,,,,,1.0,,1.0
veyru/1780591851,veyru,9,,,,2.7430463368492655,2.8718259024303654,0.9101123595505618,,,89.0,,,,4.427746286926684,,7.171194076538086,1.0,,1.0,,0.0,1.0,
veyru/1780591851,veyru,10,,,,2.425505253511429,2.476789636593056,0.8839232440014146,,1.0,100.9,,,,4.119869766391197,,5.513474321365356,,,,,0.0,1.0,
veyru/1780591851,veyru,11,,,,2.7328893795306795,2.8473138322476323,0.8485817992143657,,,102.0,,,,4.244908123843643,,5.232632160186768,,,,,1.0,1.0,
veyru/1780591851,veyru,12,,,,3.04185622298046,2.9299147811160275,0.9245554520949353,,1.0,83.14285714285714,,,,3.959702780756956,,5.37661109651838,,,1.0,,0.0,1.0,
veyru/1780591851,veyru,13,,,,2.77581791637571,2.876325708211809,1.0454545454545454,,1.0,44.0,,,,4.18581570915303,,6.935920715332031,1.0,,1.0,,0.0,1.0,
veyru/1780591851,veyru,14,,,,2.696826784171011,2.869174382338678,0.9256475855452511,,1.0,85.5,,,,4.26822346910574,,6.1745123863220215,1.0,,1.0,,0.0,1.0,
veyru/1780591851,veyru,15,,,,2.586321212617683,2.793667549862562,0.905374649859944,,1.0,81.5,,,,4.1722502204457435,,6.4020164012908936,,,1.0,,0.0,1.0,
veyru/1780592371,veyru,1,,,,2.312157732077081,2.3525150234033396,0.8581521045249166,,1.0,106.27777777777777,,,,4.083167128477861,,5.681035545137194,,,1.0,,0.0,,
veyru/1780592371,veyru,2,,,,2.3922162482246647,2.440211078944705,0.8713915915001178,,1.0,102.66666666666667,,,,4.062543595584766,,5.506442546844482,1.0,,1.0,,0.0,,
veyru/1780592371,veyru,3,,,,2.4671979214673954,2.521909258306183,0.8386627254972578,,1.0,124.5,,,,4.325992109655733,,5.740508675575256,,,1.0,,0.0,,
veyru/1780592371,veyru,4,,,,2.7727967190256013,2.8522087985447673,0.8143535296819968,,1.0,139.0,,,,4.4355123452476235,,6.023801565170288,,,1.0,,0.0,1.0,
veyru/1780592371,veyru,5,,,,4.158611838040724,3.4401791018988366,1.0212765957446808,,1.0,45.0,,,,4.472424141197959,,7.428177833557129,,,1.0,,0.0,1.0,
veyru/1780592371,veyru,6,,,,2.7031294682511784,2.755282341444515,0.8520023895884932,,1.0,122.0,,,,4.406658279708491,,6.658538023630778,1.0,,1.0,,0.0,1.0,
veyru/1780592371,veyru,7,,,,2.5310400361969076,2.554214124057008,0.8390264026402641,,,110.5,,,,4.3362552869799185,,6.32006311416626,1.0,,,1.0,0.0,,
veyru/1780592371,veyru,8,,,,2.5034810483868353,2.5744801072232493,0.7411764705882353,,,170.0,,,,4.402639580455191,,6.177757263183594,1.0,,,1.0,0.0,,
veyru/1780592371,veyru,9,,,,2.3739565821718074,2.491494360462478,0.7386363636363636,,,176.0,,,,4.330585417154718,,5.512819766998291,1.0,,,1.0,0.0,,
veyru/1780592371,veyru,10,,,,2.517661239664319,2.6568772615554397,0.7528089887640449,,,178.0,,,,4.40270553663906,,5.840106010437012,1.0,,,1.0,0.0,,
veyru/1780592371,veyru,11,,,,2.4065504118123577,2.535042886815912,0.7431693989071039,,,183.0,,,,4.340399790492308,,5.896361351013184,1.0,,,1.0,0.0,,
veyru/1780592371,veyru,12,,,,2.405883943066799,2.535042886815912,0.7431693989071039,,,183.0,,,,4.351328752240941,,5.911311149597168,1.0,,,1.0,0.0,,
veyru/1780592371,veyru,13,,,,2.7171518282028977,2.8951234663614467,0.9010989010989011,,1.0,91.0,,,,4.292012470845658,,5.9477338790893555,1.0,,,1.0,0.0,,
veyru/1780592371,veyru,14,,,,3.079481003110085,3.262687856625989,1.0,,1.0,75.0,,,,4.452384698266301,,5.916306495666504,1.0,,,1.0,0.0,,
veyru/1780592371,veyru,15,,,,2.753005592335206,2.945129244099219,1.0,,1.0,70.0,,,,4.270892982809369,,7.435172080993652,,,,1.0,0.0,,
veyru/1780595722,veyru,1,,,,2.3726137114519816,2.5440581862178018,0.831941645071504,,1.0,110.0,,,,4.035622257666848,,5.791951894760132,,,,,0.0,,
veyru/1780595722,veyru,2,,,,2.289772494246604,2.2746437891269924,0.9195156695156695,,1.0,70.66666666666667,,,,4.020802176862314,,6.236423333485921,,,,,0.0,,
veyru/1780595722,veyru,3,,,,2.3549594828293214,2.4054864091223904,0.8867810117810118,,1.0,81.5,,,,4.115037155762678,,6.409430027008057,,,,,0.0,,
veyru/1780595722,veyru,4,,,,2.700630237483072,2.635056082380323,0.9375,,1.0,66.66666666666667,,,,4.0621700822982,,6.488348325093587,,,,,0.0,,
veyru/1780595722,veyru,5,,,,2.7086037793311646,2.6922115483602878,1.00053050397878,,1.0,45.75,,,,3.9348900164146934,,5.99022114276886,,,,,0.0,,
veyru/1780595722,veyru,6,,,,2.696965708416014,2.8091849427007274,0.993939393939394,,1.0,39.25,,,,3.931864394440016,,6.011301875114441,,,,,0.0,,
veyru/1780595722,veyru,7,,,,2.720031555274221,2.6791781140536104,1.0186875693673696,,1.0,45.25,,,,3.980278998213874,,6.371379852294922,,,,,0.0,,
veyru/1780595722,veyru,8,,,,2.646329030047338,2.7346922257384256,0.9675272191318404,,1.0,59.666666666666664,,,,4.0076716697861805,,6.1892422040303545,,,,,0.0,,
veyru/1780595722,veyru,9,,,,2.6265341351215943,2.6903727062884903,1.0137519460300985,,1.0,44.0,,,,4.021775946579716,,6.472130060195923,,,,,0.0,,
veyru/1780595722,veyru,10,,,,2.775119099910159,2.8573473048635156,1.0324750190140741,,1.0,45.8,,,,3.9695324903519333,,6.7309576034545895,,,,,0.0,,1.0
veyru/1780595722,veyru,11,,,,2.71055727637275,2.940385146728739,1.0115198711063373,,1.0,46.5,,,,3.866518569295262,,6.5345035791397095,,,,,0.0,,
veyru/1780595722,veyru,12,,,,3.0502504264194763,3.0095067547483603,1.0542005420054201,,1.0,32.6,,,,3.8794306524009547,,6.531636810302734,,,,,0.0,,1.0
veyru/1780595722,veyru,13,,,,2.850804172183257,2.8541866420074697,0.9199113808359818,,1.0,63.5,,,,3.935095385166803,,5.71820855140686,,,,,0.0,,1.0
veyru/1780595722,veyru,14,,,,2.845194852810245,2.9990854369635294,0.9810431993963403,,1.0,73.0,,,,4.0499820323121085,,6.179505705833435,,,,,0.0,,1.0
veyru/1780595722,veyru,15,,,,3.0002843114539344,3.0950347643251845,1.0076229640380583,,1.0,53.75,,,,3.8351030602918517,,6.030549883842468,,,,,0.0,,1.0
veyru/1780597225,veyru,1,,,,2.3606965502251973,2.421690676489835,0.9126337571225532,,,86.33333333333333,,,,3.945572498766307,,5.442313035329183,,,,,0.0,,
veyru/1780597225,veyru,2,,,,2.4983319121476004,2.629069044556714,0.799938574938575,,,136.5,,,,4.231014433836799,,5.284844875335693,,,,,0.0,,
veyru/1780597225,veyru,3,,,,2.643315006663075,2.7819209407065415,0.9519029178296913,,,74.5,,,,4.039606073810069,,5.954111218452454,,,,,0.0,,
veyru/1780597225,veyru,4,,,,2.5018799382494135,2.5412957782503316,0.8621200206583151,,1.0,78.66666666666667,,,,3.9271324518791886,,5.626896222432454,,,1.0,,0.0,,1.0
veyru/1780597225,veyru,5,,,,2.6469308680090444,2.6808169475852024,0.9344497064064388,,,66.5,,,,3.811619801180869,,5.676340103149414,,,,,0.0,,
veyru/1780597225,veyru,6,,,,2.6951882690501967,2.8268276077928607,1.0,,,51.0,,,,4.191527549121878,,5.91656494140625,,,1.0,,0.0,,
veyru/1780597225,veyru,7,,,,2.425456472024339,2.529008115673584,0.8676407915888573,,1.0,88.5,,,,3.852569846809141,,5.613258361816406,,,,,0.0,,
veyru/1780597225,veyru,8,,,,2.558502402998472,2.6804700582277547,0.8234521048562794,,1.0,116.66666666666667,,,,4.265830862333321,,5.294286251068115,,,,,0.0,,
veyru/1780597225,veyru,9,,,,2.346180459893837,2.3754840624739746,0.8322393485912777,,,106.66666666666667,,,,4.011996911123635,,5.565469106038411,,,,,0.0,,
veyru/1780597225,veyru,10,,,,2.3689683250860227,2.410170687592549,0.884598311538243,,,89.5,,,,3.9757437962995557,,5.9373239278793335,,,,,0.0,,
veyru/1780597225,veyru,11,,,,2.66309846516609,2.755904211031191,0.9623565754633716,,,63.75,,,,4.064857046354689,,6.7182276248931885,,,,,0.0,,
veyru/1780597225,veyru,12,,,,2.4056690845290367,2.433310248912496,0.8757047216349542,,,86.5,,,,3.929879523333213,,6.065133094787598,,,1.0,,0.0,,
veyru/1780597225,veyru,13,,,,2.703541679509176,2.8199702126333563,0.8723315500832315,,1.0,118.33333333333333,,,,4.3066778617422825,,6.265251795450847,,,,,0.0,1.0,1.0
veyru/1780597225,veyru,14,,,,2.652887652743497,2.755841562798278,0.9139775910364145,,1.0,92.33333333333333,,,,4.2937458702373625,,6.334962685902913,,,,,0.0,1.0,1.0
veyru/1780597225,veyru,15,,,,2.9485311606929625,3.137218076138017,0.9240949453551912,,,78.5,,,,4.307034578502262,,6.314012765884399,,,1.0,,0.0,1.0,
veyru/1780598642,veyru,1,,,,2.6092485196684096,2.7387082531993188,0.9459459459459459,,1.0,74.0,,,,4.20569754164469,,6.506979465484619,,,1.0,,0.0,,
veyru/1780598642,veyru,2,,,,2.6149345530337813,3.0957674417448873,1.0666666666666667,,1.0,30.0,,,,3.872905595320056,,7.070257663726807,,,1.0,,0.0,,
veyru/1780598642,veyru,3,,,,2.731066416392283,3.0477727594703805,0.98,,1.0,50.0,,,,4.120240000427044,,5.540700912475586,,,1.0,,0.0,,
veyru/1780598642,veyru,4,,,,2.754822706851116,2.9207386107327094,0.9324324324324325,,1.0,74.0,,,,4.1999503331392525,,5.970617294311523,,,1.0,,0.0,,
veyru/1780598642,veyru,5,,,,2.7812744335939366,2.977171760223037,1.0,,1.0,59.0,,,,4.337974779704769,,6.128203392028809,,,1.0,,0.0,,
veyru/1780598642,veyru,6,,,,2.6951882690501967,2.8268276077928607,1.0,,1.0,51.0,,,,4.191527549121878,,5.91656494140625,,,1.0,,0.0,,
veyru/1780598642,veyru,7,,,,2.1487615327356537,2.2363288496428146,1.0,,1.0,53.0,,,,3.8970607858904183,,7.445589065551758,,,1.0,,0.0,,
veyru/1780598642,veyru,8,,,,2.5574552784516906,2.7005246385265167,1.0,,1.0,55.0,,,,4.197079206074346,,5.5587592124938965,,,1.0,,0.0,,
veyru/1780598642,veyru,9,,,,2.7289755064767895,2.891571547155234,1.0,,1.0,63.0,,,,4.334677646430646,,6.403690814971924,,,1.0,,0.0,,
veyru/1780598642,veyru,10,,,,2.8106615826335584,3.0499398470305503,1.0476190476190477,,1.0,42.0,,,,4.139241458895649,,7.3951592445373535,,,1.0,,0.0,,
veyru/1780598642,veyru,11,,,,2.754822706851116,2.9207386107327094,0.9324324324324325,,1.0,74.0,,,,4.1999503331392525,,5.970617294311523,,,1.0,,0.0,,
veyru/1780598642,veyru,12,,,,2.754822706851116,2.9207386107327094,0.9324324324324325,,1.0,74.0,,,,4.1999503331392525,,5.970617294311523,,,1.0,,0.0,,
veyru/1780598642,veyru,13,,,,2.754822706851116,2.9207386107327094,0.9324324324324325,,1.0,74.0,,,,4.1999503331392525,,5.970617294311523,,,1.0,,0.0,,
veyru/1780598642,veyru,14,,,,2.8106615826335584,3.0499398470305503,1.0476190476190477,,1.0,42.0,,,,4.139241458895649,,7.3951592445373535,,,1.0,,0.0,,
veyru/1780598642,veyru,15,,,,2.7289755064767895,2.891571547155234,1.0,,1.0,63.0,,,,4.334677646430646,,6.403690814971924,,,1.0,,0.0,,
veyru/1780602168,veyru,1,,,,2.4487838319274142,2.49816736588803,0.8152404124419288,,1.0,117.28571428571429,,,,4.107885664330003,,5.59430067879813,,,,,1.0,,
veyru/1780602168,veyru,2,,,,2.3208546328494313,2.3916941330923738,0.8613699983918868,,1.0,95.33333333333333,,,,4.075589512948203,,6.171183904012044,,,,,0.0,,
veyru/1780602168,veyru,3,,,,2.569739547957623,2.732182671018199,0.896581096678184,,1.0,90.5,,,,4.186418098796825,,6.160694599151611,,,,,1.0,,
veyru/1780602168,veyru,4,,,,2.376447643712494,2.5102355116829944,0.8742813926137741,,1.0,88.33333333333333,,,,4.0853828400110395,,6.141400416692098,,,1.0,,0.0,,
veyru/1780602168,veyru,5,,,,2.3706424938458968,2.4518914611323726,0.7390189784523485,,1.0,152.0,,,,4.273279173587702,,5.512174924214681,,,,,0.0,,
veyru/1780602168,veyru,6,,,,2.467380749354432,2.5116154819075525,0.778494221786969,,1.0,130.25,,,,4.199957345040287,,5.5175710916519165,,,1.0,,0.0,,
veyru/1780602168,veyru,7,,,,2.386222647800612,2.475412169861479,0.7835803695181879,,1.0,134.71428571428572,,,,4.227917046191018,,6.073942456926618,,,,,0.0,,
veyru/1780602168,veyru,8,,,,2.536898532290034,2.685091569652654,0.8111111111111111,,1.0,122.0,,,,4.284095707874133,,5.432422876358032,,,,,1.0,,
veyru/1780602168,veyru,9,,,,2.582469351976866,2.712829803085159,0.8866627675144029,,1.0,101.25,,,,4.229127535659585,,6.302273750305176,,,1.0,,0.0,,
veyru/1780602168,veyru,10,,,,2.5585036881790346,2.678832485379569,0.8904053674972872,,1.0,96.42857142857143,,,,4.264170881328593,,5.94286618913923,,,,1.0,0.0,,
veyru/1780602168,veyru,11,,,,2.6750197555325466,2.780857141910456,0.922937854918794,,1.0,82.6,,,,4.277322488662075,,6.762639331817627,,,,1.0,0.0,,
veyru/1780602168,veyru,12,,,,2.7433198552525906,2.8427113751732875,0.9489159142558811,,1.0,78.0,,,,4.3289839195839495,,6.991084496180217,,,,1.0,0.0,,
veyru/1780602168,veyru,13,,,,2.7470448207428126,2.8427113751732875,0.9489159142558811,,1.0,78.0,,,,4.3289839195839495,,6.993917942047119,,,,1.0,0.0,,
veyru/1780602168,veyru,14,,,,2.6362501333892467,2.729492500917479,0.9379858745790612,,1.0,83.0,,,,4.344835577814852,,7.076879501342773,,,,1.0,0.0,,
veyru/1780602168,veyru,15,,,,2.5665014402375177,2.682796597364977,0.9315068493150684,,1.0,73.0,,,,4.042235424137104,,6.186646938323975,,,,1.0,0.0,,
veyru/1780665907,veyru,1,,,,2.707984748994909,2.705563726101412,0.9912307168359361,,,74.58333333333333,,,,3.679858921906344,,5.912176807721456,,,,,0.0,,
veyru/1780665907,veyru,2,,,,2.846766220151248,2.752066095880166,0.9307966177125055,,,64.0,,,,3.7114928289357656,,6.57710075378418,,,,1.0,0.0,,
veyru/1780665907,veyru,3,,,,2.302478041134753,2.3336948886311175,0.8866325981710597,,,106.5,,,,4.1327602897622135,,5.875863313674927,,,,1.0,0.0,,
veyru/1780665907,veyru,4,,,,2.3728018652115956,2.369285638399276,0.8847972046553424,,,101.125,,,,4.091704131893256,,6.062782824039459,,,,,0.0,,
veyru/1780665907,veyru,5,,,,2.5467811493339982,2.5667028215802543,0.9453713627484829,,,79.5,,,,4.092650487036964,,6.127895355224609,,,,1.0,0.0,,
veyru/1780665907,veyru,6,,,,2.743121068088881,2.806783645390212,0.999511371070621,,1.0,57.8,,,,4.133709169769278,,6.286291885375976,,,1.0,,0.0,1.0,
veyru/1780665907,veyru,7,,,,2.724076132047957,2.947184352524136,0.9850746268656716,,,67.0,,,,4.229257065370639,,7.352088928222656,,,1.0,,0.0,1.0,
veyru/1780665907,veyru,8,,,,2.809342332422608,3.0007193889100985,0.96,,,75.0,,,,4.373158318134881,,6.624914169311523,,,1.0,,0.0,1.0,
veyru/1780665907,veyru,9,,,,2.8228391471445664,3.0677155041207578,1.0,,,61.0,,,,4.3186275600606345,,7.460894584655762,,,1.0,,0.0,1.0,
veyru/1780665907,veyru,10,,,,2.9639320690037776,3.1846217801392447,1.0,,1.0,71.0,,,,4.384423734713773,,5.945528984069824,,,1.0,,0.0,1.0,
veyru/1780665907,veyru,11,,,,3.127513228480375,3.248567817397812,0.9714285714285714,,1.0,70.0,,,,4.418588646061331,,6.187963485717773,,,1.0,,0.0,1.0,
veyru/1780665907,veyru,12,,,,3.0045419783751175,3.127395883376139,0.9411764705882353,,1.0,85.0,,,,4.413063400737086,,6.078909397125244,,,1.0,,0.0,1.0,
veyru/1780665907,veyru,13,,,,3.1156061027549256,3.231845761410822,1.0327868852459017,,1.0,61.0,,,,4.300804190592057,,6.94105339050293,,,1.0,,0.0,1.0,
veyru/1780665907,veyru,14,,,,2.9739448933434187,3.096169586716655,1.0,,,70.0,,,,4.379233110316139,,6.142416477203369,,,1.0,,0.0,1.0,
veyru/1780665907,veyru,15,,,,3.135971724093271,3.1915011620423095,0.9821428571428571,,,56.0,,,,4.288862735635151,,6.905721187591553,,,1.0,,0.0,1.0,
veyru/1781083377,veyru,1,,,,2.5928565905374508,2.695230502644126,0.9242595130178138,,1.0,90.66666666666667,272.0,,,4.170027226574773,,5.686375617980957,1.0,,,,0.0,,
veyru/1781083377,veyru,2,,,,2.239371290393649,2.2557688738087593,0.709480122324159,,1.0,146.0,292.0,,,3.9662049644768027,,4.582143068313599,1.0,,,,0.0,,
veyru/1781083377,veyru,3,,,,2.3868064053705007,2.454230189947686,0.7364311680101154,,1.0,178.0,356.0,,,4.301762281192184,,5.012329339981079,1.0,,,,0.0,,
veyru/1781083377,veyru,4,,,,2.428558097494812,2.3964751880404727,0.7617388114453412,,1.0,163.0,326.0,,,4.253648672114654,,4.9374494552612305,1.0,,,,0.0,,
veyru/1781083377,veyru,5,,,,2.4532866852433632,2.5189932966946134,0.9055698837156689,,1.0,85.66666666666667,257.0,,,4.141121101761379,,5.465504805246989,1.0,,,,0.0,,
veyru/1781083377,veyru,6,,,,2.2448034512691906,2.2664094725756447,0.7213843203776089,,1.0,165.5,331.0,,,4.116100507323045,,4.671603202819824,1.0,,,,0.0,,
veyru/1781083377,veyru,7,,,,2.4398847457135973,2.5454070488651612,0.8399779665838601,,1.0,112.33333333333333,337.0,,,4.121668399370854,,5.373279730478923,1.0,,,,0.0,,
veyru/1781083377,veyru,8,,,,2.329793265507249,2.3754677975186604,0.6987179487179487,,1.0,189.0,378.0,,,4.1835803266775216,,4.633887529373169,1.0,,,,0.0,,
veyru/1781083377,veyru,9,,,,2.303065040083278,2.3395028553326442,0.7024987855234395,,1.0,179.5,359.0,,,4.170271793479233,,4.672827482223511,1.0,,,,0.0,,
veyru/1781083377,veyru,10,,,,2.4183585733063238,2.4418081983110196,0.8008638395553944,,1.0,136.5,273.0,,,4.206649706659933,,4.795936346054077,1.0,,,,0.0,,
veyru/1781083377,veyru,11,,,,2.4931380685973847,2.6372523587100707,0.845640858815875,,1.0,142.5,285.0,,,4.189767573197256,,5.528366804122925,1.0,,,,0.0,,
veyru/1781083377,veyru,12,,,,2.3130531309447306,2.3394726400658916,0.7687911662146455,,1.0,160.5,321.0,,,4.170864497793536,,4.5780134201049805,1.0,,,,0.0,,
veyru/1781083377,veyru,13,,,,2.2655052062684113,2.3377765120405476,0.7499554367201426,,1.0,153.5,307.0,,,4.1394218242778695,,4.877348184585571,1.0,,,,0.0,,
veyru/1781083377,veyru,14,,,,2.530914906577563,2.4594409792704854,0.9020286794669815,,1.0,88.33333333333333,265.0,,,3.925998793582892,,4.016914367675781,1.0,,,,0.0,,
veyru/1781083377,veyru,15,,,,2.2299582891793364,2.2776578452633247,0.7116044300695874,,1.0,175.0,350.0,,,4.178304520653722,,4.563448190689087,,,,,0.0,,
veyru/1781083378,veyru,1,,,,2.429277258854077,2.4410292769423187,0.8858261839880149,,,102.33333333333333,307.0,,,4.172798924174324,,5.112598260243733,,,,,0.0,,
veyru/1781083378,veyru,2,,,,2.16519327700278,2.2387838248128755,0.7216866459887669,,,154.5,309.0,,,3.9862665295465325,,5.236761808395386,,,,,0.0,,
veyru/1781083378,veyru,3,,,,2.345604945564889,2.282668179044004,0.8936917562724015,,,91.33333333333333,274.0,,,4.074802636133517,,5.292620817820231,,,,,0.0,,
veyru/1781083378,veyru,4,,,,2.356355523155055,2.272272123034112,0.81472029399755,,,149.5,299.0,,,4.167680087921239,,4.493311166763306,,,,,0.0,,
veyru/1781083378,veyru,5,,,,2.3889466700392057,2.3627836980652135,0.8275341562663393,,,100.33333333333333,301.0,,,4.037378770298331,,4.911074161529541,,,,,0.0,,
veyru/1781083378,veyru,6,,,,2.3793040235794787,2.315495065658184,0.8369354838709677,,,131.0,262.0,,,4.217685329403912,,4.59429144859314,,,,,0.0,,
veyru/1781083378,veyru,7,,,,2.1763157567909435,2.1975383063393163,0.7112504565932058,,,181.5,363.0,,,4.15822905372249,,4.5386974811553955,,,,,0.0,,
veyru/1781083378,veyru,8,,,,2.4052102913899867,2.334088854557104,0.8874929258630447,,,104.66666666666667,314.0,,,4.132743047065932,,4.899606545766194,,,,,0.0,,
veyru/1781083378,veyru,9,,,,2.4046702733768974,2.3446613675139445,0.8875157100963552,,,92.66666666666667,278.0,,,4.12010821874665,,5.051379521687825,,,,,0.0,,
veyru/1781083378,veyru,10,,,,2.3958480355683696,2.331461889126104,0.8755671576853752,,,99.0,297.0,,,4.132056166050398,,4.939910093943278,,,,,0.0,,
veyru/1781083378,veyru,11,,,,2.3451782013452966,2.3338969152279705,0.8047990945104697,,,121.33333333333333,364.0,,,4.09676772132289,,4.898199240366618,,,,,0.0,,
veyru/1781083378,veyru,12,,,,2.3058040744065234,2.242617443921169,0.910165716192881,,,91.66666666666667,275.0,,,4.107852569771166,,5.043676217397054,,,,,0.0,,
veyru/1781083378,veyru,13,,,,2.337027172497619,2.4389871512572796,0.7067393001632479,,,169.5,339.0,,,4.133961899755856,,4.307526588439941,,,,,0.0,,
veyru/1781083378,veyru,14,,,,2.353301107757916,2.3080708380509196,0.8939386099657747,,,98.0,294.0,,,4.17391506160622,,4.593910376230876,,,,,0.0,,
veyru/1781083378,veyru,15,,,,2.331105129553893,2.3186930552225733,0.6770864077501346,,1.0,240.0,480.0,,,4.295139512663287,,4.714747667312622,,,,,0.0,,1.0
veyru/1781083385,veyru,1,,,,2.4197520409763076,2.3917420048574094,0.858109992722693,,,97.2,486.0,,,4.104176649233651,,5.21830186843872,,,,,0.0,,
veyru/1781083385,veyru,2,,,,2.3555200419362547,2.301707453618052,0.8118134446566299,,,128.75,515.0,,,4.181016536863815,,5.203372836112976,,,,,0.0,,
veyru/1781083385,veyru,3,,,,2.458559132483143,2.463919907953789,0.8404385740782799,,,121.75,487.0,,,4.202101947366166,,5.0954508781433105,,,,,0.0,,
veyru/1781083385,veyru,4,,,,2.4232164035571,2.422130490607386,0.8908952287139827,,,99.6,498.0,,,4.1667774610401676,,5.163019371032715,,,,,0.0,,
veyru/1781083385,veyru,5,,,,2.2643084651298753,2.3228087682005314,0.6911133853221578,,,165.66666666666666,497.0,,,4.107151585799939,,4.7655283610026045,,,,,0.0,,
veyru/1781083385,veyru,6,,,,2.2877777690767154,2.2709225609864956,0.7628482533953178,,,155.5,622.0,,,4.1764571103531924,,4.932075262069702,,,,,0.0,,
veyru/1781083385,veyru,7,,,,2.427359405948269,2.397824809738147,0.8360781810072917,,,102.4,512.0,,,4.120709046428968,,5.179410362243653,,,,,0.0,,
veyru/1781083385,veyru,8,,,,2.322593633425828,2.3245685076016103,0.6761927761730172,,,192.33333333333334,577.0,,,4.141594468506981,,4.590758800506592,,,,,0.0,,
veyru/1781083385,veyru,9,,,,2.386903249275598,2.352707607723034,0.8673691748354212,,,95.5,573.0,,,4.147863746167936,,5.107151349385579,,,,,0.0,,
veyru/1781083385,veyru,10,,,,2.395916015385147,2.3837554889735646,0.8527686313885179,,,107.2,536.0,,,4.133476415952825,,5.21910514831543,,,,,0.0,,
veyru/1781083385,veyru,11,,,,2.2953236958238286,2.2772263634170087,0.7608952407649776,,,146.75,587.0,,,4.113276275746952,,4.719300866127014,,,,,0.0,,
veyru/1781083385,veyru,12,,,,2.3967938902399037,2.329815980451622,0.8147408913514701,,,135.0,540.0,,,4.126115292208921,,4.924999952316284,,,,,0.0,,
veyru/1781083385,veyru,13,,,,2.3257473736061227,2.302658669758456,0.7476172823214843,,,157.25,629.0,,,4.094584870534626,,4.773066997528076,,,,,0.0,,
veyru/1781083385,veyru,14,,,,2.312429107464526,2.310716928329792,0.8306060606060606,,,92.5,185.0,,,4.085950369373242,,5.192899703979492,,,1.0,,0.0,,
veyru/1781083385,veyru,15,,,,2.4564683775356237,2.5119633020484264,0.808858262379735,,,150.66666666666666,452.0,,,4.238684960797078,,5.015039761861165,,,,,0.0,,
veyru/1781083391,veyru,1,,,,2.387015626516502,2.4144986872305116,0.7934436220120421,,,139.375,1115.0,,,4.122575511837108,,5.501825749874115,,,,,1.0,,
veyru/1781083391,veyru,2,,,,2.4131344067931244,2.4150207345273365,0.8663293045724569,,,101.75,1221.0,,,4.083353556293336,,5.2367517948150635,,,,,1.0,,
veyru/1781083391,veyru,3,,,,2.5307064590063635,2.4536031335991213,0.8913501084884473,,,99.63636363636364,1096.0,,,4.153811588967359,,4.936037800528786,,,,,1.0,,
