run_id,scenario,phase,src_id,field_observer_model,engineer_model,model_class,observer_model,postmortem,round_time_budget_seconds,random_seed,history,rounds_after_swap,total_rounds,round_success_count,round_success_after_resume,perplexity,english_ngram_surprisal,message_entropy,gzip_compression_ratio,mcm,labels
veyru/1779908251,veyru,baseline,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,,,15,6,,6.296311796927939,3.1017570988086356,4.121240989066961,1.2297450125930198,80.46938775510205,protocol_learnability|phase=baseline|budget=250|model=gpt54|rc=15|ordered_easy_rounds
veyru/1781742279,veyru,replace_cross_family,veyru/1779908251,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,9,0.2727272727272727,6.771924963621336,3.36926056268462,3.970875766557325,1.5324631164510871,59.654205607476634,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1779908251|ordered_easy_rounds
veyru/1781742283,veyru,replace_cross_family,veyru/1779908251,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,8,0.18181818181818182,6.562687153718909,3.311347856940521,3.941509759047146,1.54760472642347,63.86734693877551,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1779908251|ordered_easy_rounds
veyru/1781742284,veyru,replace_cross_family,veyru/1779908251,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,10,0.36363636363636365,6.593640048453149,3.2843161495208215,4.034569505904004,1.4700283295091583,66.68085106382979,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1779908251|ordered_easy_rounds
veyru/1781715285,veyru,replace_learned,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,8,0.18181818181818182,6.573099961280823,3.2560226934521643,4.0906313043041,1.3536793877504514,66.77,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1779908251|ordered_easy_rounds
veyru/1781716193,veyru,replace_learned,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,8,0.18181818181818182,6.585440684338005,3.151840998756225,4.076286489331689,1.343763693829652,66.64285714285714,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1779908251|ordered_easy_rounds
veyru/1781716227,veyru,replace_learned,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,9,0.2727272727272727,6.587345402195768,3.258860397672524,4.031092673546472,1.4576110571098577,62.77358490566038,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1779908251|ordered_easy_rounds
veyru/1781723409,veyru,replace_learned,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,10,0.36363636363636365,6.815105167089724,3.2697932906183267,4.026416877651759,1.4477845608966604,64.68627450980392,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1779908251|ordered_easy_rounds
veyru/1781723415,veyru,replace_learned,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,10,0.36363636363636365,6.567405521279515,3.254920165225226,4.034994430405891,1.4410923039852728,65.14851485148515,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1779908251|ordered_easy_rounds
veyru/1781723420,veyru,replace_learned,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,7,0.09090909090909091,6.593805464187471,3.2466458638899436,4.000534250305069,1.4569838254632108,63.92079207920792,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1779908251|ordered_easy_rounds
veyru/1781731167,veyru,replace_learned,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,9,0.2727272727272727,6.764903128147125,3.2800531576477594,3.9740163363088277,1.5713363540666287,63.07692307692308,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1779908251|ordered_easy_rounds
veyru/1781731168,veyru,replace_learned,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,10,0.36363636363636365,6.638992853838988,3.200686668033384,4.025484328806933,1.4105541565290094,66.13131313131314,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1779908251|ordered_easy_rounds
veyru/1781731173,veyru,replace_learned,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,7,0.09090909090909091,6.502484879493713,3.127492738549189,3.999551649288043,1.4343862353042007,65.71,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1779908251|ordered_easy_rounds
veyru/1781736966,veyru,replace_learned,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,7,0.09090909090909091,6.104023545287376,3.23010182935483,3.9578368005917355,1.8068760933420087,72.2840909090909,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1779908251|ordered_easy_rounds
veyru/1781736969,veyru,replace_learned,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,7,0.09090909090909091,6.464083248806983,3.193792317041179,3.9750499152036536,1.565670410768141,66.97938144329896,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1779908251|ordered_easy_rounds
veyru/1781736972,veyru,replace_learned,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,7,0.09090909090909091,6.4181779340370415,3.1080473521564342,3.994344785014505,1.446295503248553,67.89690721649484,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1779908251|ordered_easy_rounds
veyru/1779915441,veyru,resume_expected,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,10,0.36363636363636365,6.75622077377475,3.2129484091712244,4.085745268272601,1.3301863996586096,66.61224489795919,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1779908251|ordered_easy_rounds
veyru/1780951478,veyru,resume_expected,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,9,0.2727272727272727,6.726413345336914,3.21468198873584,4.063917540162482,1.3611564857005414,65.19,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1779908251|ordered_easy_rounds
veyru/1780951789,veyru,resume_expected,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,9,0.2727272727272727,6.722822408286893,3.237308181434028,4.100460520482147,1.334389380025601,66.81632653061224,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1779908251|ordered_easy_rounds
veyru/1780070988,veyru,resume_expected_no_postmortem,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,7,0.09090909090909091,6.6287710818838566,3.129169540460116,4.127390164874605,1.2855681376837806,68.73404255319149,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1779908251|ordered_easy_rounds
veyru/1780952307,veyru,resume_expected_no_postmortem,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,7,0.09090909090909091,6.358164315936209,3.1027362588121306,4.065904275367422,1.3211211583507003,70.82758620689656,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1779908251|ordered_easy_rounds
veyru/1780952422,veyru,resume_expected_no_postmortem,veyru/1779908251,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,7,0.09090909090909091,6.7193049669265745,3.1766372089623864,4.095697735707745,1.3141520879617363,67.93,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1779908251|ordered_easy_rounds
veyru/1779909805,veyru,baseline,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,,,15,11,,6.935622277467147,3.405548378438992,2.8484582263895297,3.4515759227039076,41.442622950819676,protocol_learnability|phase=baseline|budget=250|model=gpt54|rc=15|ordered_easy_rounds
veyru/1781742281,veyru,replace_cross_family,veyru/1779909805,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,13,0.2727272727272727,7.315564117261341,3.2147930024604077,2.84101950399778,3.735123427541027,34.125,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1779909805|ordered_easy_rounds
veyru/1781742282,veyru,replace_cross_family,veyru/1779909805,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,11,0.09090909090909091,6.555636161711158,3.2138740164195405,2.9040256127070685,3.4002149404785813,51.98095238095238,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1779909805|ordered_easy_rounds
veyru/1781742285,veyru,replace_cross_family,veyru/1779909805,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,11,0.09090909090909091,6.6305832345801665,3.2094618394071097,2.8701575823077694,3.4846509066101734,51.320754716981135,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1779909805|ordered_easy_rounds
veyru/1781715282,veyru,replace_learned,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,17,0.6363636363636364,7.362946831096302,3.6834968088703324,2.663406131227626,3.8708911552049607,28.326241134751772,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1779909805|ordered_easy_rounds
veyru/1781715298,veyru,replace_learned,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,19,0.8181818181818182,7.4804413505222485,3.6997446887002394,2.62779791797716,3.8766906007723207,25.666666666666668,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1779909805|ordered_easy_rounds
veyru/1781715308,veyru,replace_learned,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,20,0.9090909090909091,7.452332881612516,3.7302867088855067,2.6296835522305195,3.8583435873791636,25.907801418439718,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1779909805|ordered_easy_rounds
veyru/1781723410,veyru,replace_learned,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,20,0.9090909090909091,7.727428135751676,3.7161121475777072,2.6667541328965902,3.8336977941775086,24.993150684931507,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1779909805|ordered_easy_rounds
veyru/1781723411,veyru,replace_learned,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,19,0.8181818181818182,7.612183468400939,3.6232107791425423,2.7035262372644913,3.6931689525462645,26.833333333333332,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1779909805|ordered_easy_rounds
veyru/1781723419,veyru,replace_learned,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,18,0.7272727272727273,7.59914305525006,3.63157392245607,2.7072818412263047,3.6712386626886335,27.155038759689923,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1779909805|ordered_easy_rounds
veyru/1781731159,veyru,replace_learned,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,14,0.36363636363636365,7.239603622703795,3.612266385134584,2.871013054320689,3.5442307041533034,27.218579234972676,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1779909805|ordered_easy_rounds
veyru/1781731172,veyru,replace_learned,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,13,0.2727272727272727,7.476818538102948,3.1835501258027166,3.0534095929330394,3.268250292624734,36.5,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1779909805|ordered_easy_rounds
veyru/1781731174,veyru,replace_learned,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,16,0.5454545454545454,7.251223146915436,3.545790876282497,2.7192607446089943,3.6967655145748948,26.096969696969698,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1779909805|ordered_easy_rounds
veyru/1781736953,veyru,replace_learned,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,11,0.09090909090909091,6.815176445202236,4.023872019343888,2.9382729971530863,3.966475364489213,32.37820512820513,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1779909805|ordered_easy_rounds
veyru/1781736964,veyru,replace_learned,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,11,0.09090909090909091,6.859251466127906,3.505093515693688,3.161018962454376,2.998332745476726,46.54782608695652,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1779909805|ordered_easy_rounds
veyru/1781736971,veyru,replace_learned,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,12,0.18181818181818182,6.637311713386128,3.5548593109524056,3.1521262557973397,2.9822092525763213,35.78472222222222,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1779909805|ordered_easy_rounds
veyru/1779928948,veyru,resume_expected,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,19,0.8181818181818182,7.517892991928827,3.679570912035908,2.6910949771634374,3.6888062182835517,25.82089552238806,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1779909805|ordered_easy_rounds
veyru/1779929106,veyru,resume_expected,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,20,0.9090909090909091,7.4765067338943485,3.6366743601237634,2.6962658461011983,3.6887056294942138,27.689922480620154,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1779909805|ordered_easy_rounds
veyru/1780952091,veyru,resume_expected,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,21,1.0,7.527349472045898,3.698831954874092,2.6531215720395607,3.7377637838010482,23.53488372093023,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1779909805|ordered_easy_rounds
veyru/1780077156,veyru,resume_expected_no_postmortem,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,18,0.7272727272727273,7.567135384449592,3.6645653067174737,2.7001678168441234,3.6637939695646313,27.28030303030303,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1779909805|ordered_easy_rounds
veyru/1780077885,veyru,resume_expected_no_postmortem,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,18,0.7272727272727273,7.513736686536244,3.6820153110722806,2.694503817910966,3.7044766631163313,26.214285714285715,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1779909805|ordered_easy_rounds
veyru/1780077892,veyru,resume_expected_no_postmortem,veyru/1779909805,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,19,0.8181818181818182,7.531688785552978,3.6829360396682946,2.6830476475239307,3.6760200353267933,25.023255813953487,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1779909805|ordered_easy_rounds
veyru/1779978245,veyru,baseline,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,,,15,6,,5.632286264541301,3.2276772172753767,3.523978761812966,2.3289829709749035,87.29787234042553,protocol_learnability|phase=baseline|budget=250|model=gpt54|rc=15|ordered_easy_rounds
veyru/1781742277,veyru,replace_cross_family,veyru/1779978245,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,7,0.09090909090909091,5.481118632687463,3.244370974384848,3.012824156483682,4.146639471363693,74.1978021978022,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1779978245|ordered_easy_rounds
veyru/1781742278,veyru,replace_cross_family,veyru/1779978245,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,7,0.09090909090909091,5.490747558369356,3.276530266249028,3.4368848669981866,2.14238188605831,82.70588235294117,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1779978245|ordered_easy_rounds
veyru/1781742287,veyru,replace_cross_family,veyru/1779978245,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,7,0.09090909090909091,6.231384403734322,3.175888467812744,3.409436691531861,2.6330327645277714,81.43373493975903,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1779978245|ordered_easy_rounds
veyru/1781715283,veyru,replace_learned,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,7,0.09090909090909091,5.857536716461182,3.4074586238606326,3.2533416336076324,2.940256696338178,71.83,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1779978245|ordered_easy_rounds
veyru/1781715286,veyru,replace_learned,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,7,0.09090909090909091,5.496889875595828,3.15929173133241,3.3142008997677657,2.8549676752928272,78.05494505494505,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1779978245|ordered_easy_rounds
veyru/1781715288,veyru,replace_learned,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,7,0.09090909090909091,5.473874469379802,3.199192693888835,3.488399508737281,2.526159946400367,80.50549450549451,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1779978245|ordered_easy_rounds
veyru/1781723406,veyru,replace_learned,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,7,0.09090909090909091,5.526409631364801,3.4573089301906377,3.0119773215995833,3.888562676320367,72.26804123711341,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1779978245|ordered_easy_rounds
veyru/1781723413,veyru,replace_learned,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,7,0.09090909090909091,5.456401241526884,3.5485832122422223,3.0888469514005052,3.647095140845099,74.57446808510639,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1779978245|ordered_easy_rounds
veyru/1781723414,veyru,replace_learned,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,7,0.09090909090909091,5.496952149001035,3.6790288973887315,2.8850201940221254,4.626737949189367,68.7378640776699,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1779978245|ordered_easy_rounds
veyru/1781731165,veyru,replace_learned,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,7,0.09090909090909091,5.992633575863309,2.963256662304697,3.6638473152888933,2.036687063564341,81.35555555555555,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1779978245|ordered_easy_rounds
veyru/1781731170,veyru,replace_learned,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,7,0.09090909090909091,5.570772614589957,3.014581710175734,3.706196964676034,1.915631955454616,84.31395348837209,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1779978245|ordered_easy_rounds
veyru/1781731176,veyru,replace_learned,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,7,0.09090909090909091,5.540875215640013,3.025458338858666,3.712805584336517,1.9107990486387991,80.11494252873563,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1779978245|ordered_easy_rounds
veyru/1781736948,veyru,replace_learned,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,7,0.09090909090909091,5.5275567699881165,3.302892186438271,3.557931215005819,2.2521512672822106,71.75490196078431,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1779978245|ordered_easy_rounds
veyru/1781736960,veyru,replace_learned,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,6,0.0,5.958636200035011,3.138971056150051,3.778694921693774,1.8623997281055693,74.5934065934066,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1779978245|ordered_easy_rounds
veyru/1781736970,veyru,replace_learned,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,7,0.09090909090909091,5.650006175041199,3.2209302993296465,3.618082001322927,2.0922592387103824,65.19444444444444,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1779978245|ordered_easy_rounds
veyru/1779985588,veyru,resume_expected,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,7,0.09090909090909091,5.501497375263887,3.556834088399912,3.159805750406233,3.5651654641360055,81.8,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1779978245|ordered_easy_rounds
veyru/1779985595,veyru,resume_expected,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,7,0.09090909090909091,5.464955683315502,3.55070067691945,3.17252929676135,3.5474681287916114,82.27058823529411,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1779978245|ordered_easy_rounds
veyru/1779985602,veyru,resume_expected,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,7,0.09090909090909091,5.509242585126091,3.548721503707155,3.167694745240802,3.551590803502522,82.08235294117647,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1779978245|ordered_easy_rounds
veyru/1780080633,veyru,resume_expected_no_postmortem,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,7,0.09090909090909091,5.64489930751277,3.679024825840444,3.0634441781006982,3.895474462586075,68.89320388349515,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1779978245|ordered_easy_rounds
veyru/1780080639,veyru,resume_expected_no_postmortem,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,7,0.09090909090909091,5.699093421300252,3.5765102941447346,2.976872032950013,3.98891536746925,69.48039215686275,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1779978245|ordered_easy_rounds
veyru/1780952484,veyru,resume_expected_no_postmortem,veyru/1779978245,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,7,0.09090909090909091,5.551903102912155,3.5358288965334213,3.149237848169731,3.514181096656548,69.79411764705883,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1779978245|ordered_easy_rounds
veyru/1779978252,veyru,baseline,veyru/1779978252,gpt-5.4,gpt-5.4,closed,,True,250,False,,,15,6,,5.133544247725914,2.9248790880494098,2.611160280921799,8.346346757750947,82.58695652173913,protocol_learnability|phase=baseline|budget=250|model=gpt54|rc=15|ordered_easy_rounds
veyru/1781742286,veyru,replace_cross_family,veyru/1779978252,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,6,0.0,5.01444439266039,3.045493814855589,2.379916948939611,9.324545908540967,78.07594936708861,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1779978252|ordered_easy_rounds
veyru/1781742292,veyru,replace_cross_family,veyru/1779978252,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,7,0.09090909090909091,5.394655911427624,2.975581620617683,2.6187533046613263,7.90094490407189,75.04878048780488,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1779978252|ordered_easy_rounds
veyru/1781742294,veyru,replace_cross_family,veyru/1779978252,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,7,0.09090909090909091,5.056198681394259,3.0048440608511426,2.471309235708937,8.950767260444362,80.2,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1779978252|ordered_easy_rounds
veyru/1781715279,veyru,replace_learned,veyru/1779978252,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,7,0.09090909090909091,5.420678146301754,3.2216634318224715,2.5340986237108356,8.214330773891557,70.78350515463917,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1779978252|ordered_easy_rounds
veyru/1781715281,veyru,replace_learned,veyru/1779978252,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,7,0.09090909090909091,5.186757460507479,2.941539174472417,2.683846474205575,7.890271978040819,81.42857142857143,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1779978252|ordered_easy_rounds
veyru/1781715296,veyru,replace_learned,veyru/1779978252,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,7,0.09090909090909091,5.01810752695257,2.960267953143248,2.6400892511110383,7.92672059473807,80.17857142857143,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1779978252|ordered_easy_rounds
veyru/1781723407,veyru,replace_learned,veyru/1779978252,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,6,0.0,5.693971846653865,2.8712666815993177,2.5499506042355353,6.966852906590925,65.88461538461539,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1779978252|ordered_easy_rounds
veyru/1781723417,veyru,replace_learned,veyru/1779978252,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,6,0.0,5.064469289779663,3.102525659374826,2.2490025475526476,9.955853167815043,75.42857142857143,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1779978252|ordered_easy_rounds
veyru/1781723427,veyru,replace_learned,veyru/1779978252,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,7,0.09090909090909091,5.643386402437764,2.9816388218636503,2.543746552371807,7.481291612687161,68.51,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1779978252|ordered_easy_rounds
veyru/1781731151,veyru,replace_learned,veyru/1779978252,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,6,0.0,5.450355731265645,2.8130098511062087,3.333817434332294,4.606723599718698,84.86046511627907,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1779978252|ordered_easy_rounds
veyru/1781731156,veyru,replace_learned,veyru/1779978252,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,6,0.0,5.355931261311406,2.985848715375967,3.1823431410380882,4.959567294694371,78.42857142857143,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1779978252|ordered_easy_rounds
veyru/1781731169,veyru,replace_learned,veyru/1779978252,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,7,0.09090909090909091,5.439645314827944,2.9394970090750934,3.2896236657660896,4.609144178028415,74.6989247311828,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1779978252|ordered_easy_rounds
veyru/1781736947,veyru,replace_learned,veyru/1779978252,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,7,0.09090909090909091,5.417645789481498,3.1390147401871857,3.13277284805126,5.149048433952381,77.1685393258427,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1779978252|ordered_easy_rounds
veyru/1781736949,veyru,replace_learned,veyru/1779978252,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,7,0.09090909090909091,5.344122153609546,2.9246056860418634,3.254630791502533,4.973373547421235,81.0609756097561,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1779978252|ordered_easy_rounds
